CLID	CLID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
CLID	CLID	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043
54845	ESRP1|54845	0.150057492	0.150057492	0.150057492	0.150057492	0.595168686	0.595168686	0.595168686	0.595168686	0.150057492	0.150057492	0.150057492	0.150057492
54847	SIDT1|54847	-0.625824443	-0.625824443	-0.625824443	-0.625824443	-0.625824443	-0.625824443	-0.625824443	-0.625824443	-0.997248142	-0.997248142	-0.997248142	-0.997248142
54855	FAM46C|54855	0.124972445	0.124972445	0.124972445	0.124972445	-0.257365505	-0.257365505	-0.257365505	-0.257365505	0.124972445	0.124972445	0.124972445	0.124972445
54857	GDPD2|54857	-2.081343649	-2.081343649	-2.081343649	-2.081343649	-1.752754021	-1.752754021	-1.752754021	-1.752754021	-2.081343649	-2.081343649	-2.081343649	-2.081343649
54869	EPS8L1|54869	-0.179391674	-0.179391674	-0.179391674	-0.179391674	0.137473959	0.137473959	0.137473959	0.137473959	-0.179391674	-0.179391674	-0.179391674	-0.179391674
54884	RETSAT|54884	1.045040643	1.045040643	1.045040643	1.045040643	1.237889028	1.237889028	1.237889028	1.237889028	1.045040643	1.045040643	1.045040643	1.045040643
54900	LAX1|54900	-0.272393833	-0.272393833	-0.272393833	-0.272393833	-0.948725313	-0.948725313	-0.948725313	-0.948725313	-0.948725313	-0.948725313	-0.948725313	-0.948725313
54982	CLN6|54982	0.952741563	0.952741563	0.952741563	0.952741563	1.120346415	1.120346415	1.120346415	1.120346415	0.952741563	0.952741563	0.952741563	0.952741563
54997	TESC|54997	-0.528688208	-0.528688208	-0.528688208	-0.528688208	-0.528688208	-0.528688208	-0.528688208	-0.528688208	0.062514016	0.062514016	0.062514016	0.062514016
55001	TTC22|55001	-1.738014213	-1.738014213	-1.738014213	-1.738014213	-1.738014213	-1.738014213	-1.738014213	-1.738014213	-2.231824451	-2.231824451	-2.231824451	-2.231824451
55016	MARCH1|55016	-0.660841302	-0.660841302	-0.660841302	-0.660841302	-1.078196126	-1.078196126	-1.078196126	-1.078196126	-0.660841302	-0.660841302	-0.660841302	-0.660841302
55024	BANK1|55024	-0.425867292	-0.425867292	-0.425867292	-0.425867292	-1.150466219	-1.150466219	-1.150466219	-1.150466219	-1.150466219	-1.150466219	-1.150466219	-1.150466219
55040	EPN3|55040	-1.883651876	-1.883651876	-1.883651876	-1.883651876	-1.23776146	-1.23776146	-1.23776146	-1.23776146	-1.883651876	-1.883651876	-1.883651876	-1.883651876
55057	AIM1L|55057	-1.774743699	-1.774743699	-1.774743699	-1.774743699	-1.225308852	-1.225308852	-1.225308852	-1.225308852	-1.774743699	-1.774743699	-1.774743699	-1.774743699
55203	LGI2|55203	-0.52770357	-0.52770357	-0.52770357	-0.52770357	-0.801466231	-0.801466231	-0.801466231	-0.801466231	-0.52770357	-0.52770357	-0.52770357	-0.52770357
55220	KLHDC8A|55220	-1.247448664	-1.247448664	-1.247448664	-1.247448664	-1.247448664	-1.247448664	-1.247448664	-1.247448664	-0.50385569	-0.50385569	-0.50385569	-0.50385569
55233	MOBKL1B|55233	0.47428873	0.47428873	0.47428873	0.47428873	0.350461884	0.350461884	0.350461884	0.350461884	0.47428873	0.47428873	0.47428873	0.47428873
55273	TMEM100|55273	-1.447435652	-1.447435652	-1.447435652	-1.447435652	-1.447435652	-1.447435652	-1.447435652	-1.447435652	-0.756552324	-0.756552324	-0.756552324	-0.756552324
55303	GIMAP4|55303	0.698046707	0.698046707	0.698046707	0.698046707	0.281182414	0.281182414	0.281182414	0.281182414	0.281182414	0.281182414	0.281182414	0.281182414
55332	DRAM1|55332	0.462651539	0.462651539	0.462651539	0.462651539	0.298888232	0.298888232	0.298888232	0.298888232	0.462651539	0.462651539	0.462651539	0.462651539
55340	GIMAP5|55340	0.595928046	0.595928046	0.595928046	0.595928046	0.210713061	0.210713061	0.210713061	0.210713061	0.210713061	0.210713061	0.210713061	0.210713061
55357	TBC1D2|55357	0.112068573	0.112068573	0.112068573	0.112068573	0.112068573	0.112068573	0.112068573	0.112068573	-0.175151984	-0.175151984	-0.175151984	-0.175151984
55365	TMEM176A|55365	0.254745359	0.254745359	0.254745359	0.254745359	-0.013823305	-0.013823305	-0.013823305	-0.013823305	0.254745359	0.254745359	0.254745359	0.254745359
55423	SIRPG|55423	0.003790617	0.003790617	0.003790617	0.003790617	-0.707135452	-0.707135452	-0.707135452	-0.707135452	-0.707135452	-0.707135452	-0.707135452	-0.707135452
55504	TNFRSF19|55504	0.832792978	0.832792978	0.832792978	0.832792978	0.832792978	0.832792978	0.832792978	0.832792978	1.309672111	1.309672111	1.309672111	1.309672111
55603	FAM46A|55603	0.416278711	0.416278711	0.416278711	0.416278711	0.416278711	0.416278711	0.416278711	0.416278711	0.745212886	0.745212886	0.745212886	0.745212886
55607	PPP1R9A|55607	-0.097778204	-0.097778204	-0.097778204	-0.097778204	-0.097778204	-0.097778204	-0.097778204	-0.097778204	0.474226614	0.474226614	0.474226614	0.474226614
55612	FERMT1|55612	-1.467760225	-1.467760225	-1.467760225	-1.467760225	-0.900501237	-0.900501237	-0.900501237	-0.900501237	-1.467760225	-1.467760225	-1.467760225	-1.467760225
55809	TRERF1|55809	-0.106409025	-0.106409025	-0.106409025	-0.106409025	-0.338845302	-0.338845302	-0.338845302	-0.338845302	-0.106409025	-0.106409025	-0.106409025	-0.106409025
55824	PAG1|55824	0.823287241	0.823287241	0.823287241	0.823287241	0.823287241	0.823287241	0.823287241	0.823287241	0.45391544	0.45391544	0.45391544	0.45391544
55840	EAF2|55840	-0.424953795	-0.424953795	-0.424953795	-0.424953795	-0.759250739	-0.759250739	-0.759250739	-0.759250739	-0.759250739	-0.759250739	-0.759250739	-0.759250739
55843	ARHGAP15|55843	-0.393406191	-0.393406191	-0.393406191	-0.393406191	-0.693252456	-0.693252456	-0.693252456	-0.693252456	-0.393406191	-0.393406191	-0.393406191	-0.393406191
56034	PDGFC|56034	-0.249094469	-0.249094469	-0.249094469	-0.249094469	-0.249094469	-0.249094469	-0.249094469	-0.249094469	0.186691158	0.186691158	0.186691158	0.186691158
56169	GSDMC|56169	-1.641236023	-1.641236023	-1.641236023	-1.641236023	-1.223707774	-1.223707774	-1.223707774	-1.223707774	-1.641236023	-1.641236023	-1.641236023	-1.641236023
56172	ANKH|56172	0.72420224	0.72420224	0.72420224	0.72420224	0.72420224	0.72420224	0.72420224	0.72420224	1.226320562	1.226320562	1.226320562	1.226320562
56253	CRTAM|56253	-0.416943447	-0.416943447	-0.416943447	-0.416943447	-1.002234478	-1.002234478	-1.002234478	-1.002234478	-1.002234478	-1.002234478	-1.002234478	-1.002234478
56833	SLAMF8|56833	0.71771294	0.71771294	0.71771294	0.71771294	0.308899675	0.308899675	0.308899675	0.308899675	0.308899675	0.308899675	0.308899675	0.308899675
56886	UGGT1|56886	1.074101781	1.074101781	1.074101781	1.074101781	1.074101781	1.074101781	1.074101781	1.074101781	1.207767702	1.207767702	1.207767702	1.207767702
56940	DUSP22|56940	0.770960488	0.770960488	0.770960488	0.770960488	0.770960488	0.770960488	0.770960488	0.770960488	0.584584201	0.584584201	0.584584201	0.584584201
56978	PRDM8|56978	-1.043295344	-1.043295344	-1.043295344	-1.043295344	-1.437438402	-1.437438402	-1.437438402	-1.437438402	-1.043295344	-1.043295344	-1.043295344	-1.043295344
56990	CDC42SE2|56990	0.828876455	0.828876455	0.828876455	0.828876455	0.635573841	0.635573841	0.635573841	0.635573841	0.635573841	0.635573841	0.635573841	0.635573841
56999	ADAMTS9|56999	0.085027883	0.085027883	0.085027883	0.085027883	0.085027883	0.085027883	0.085027883	0.085027883	0.645157391	0.645157391	0.645157391	0.645157391
57091	CASS4|57091	-1.044460671	-1.044460671	-1.044460671	-1.044460671	-1.430185919	-1.430185919	-1.430185919	-1.430185919	-1.044460671	-1.044460671	-1.044460671	-1.044460671
57111	RAB25|57111	-1.663549093	-1.663549093	-1.663549093	-1.663549093	-0.815113626	-0.815113626	-0.815113626	-0.815113626	-1.663549093	-1.663549093	-1.663549093	-1.663549093
57132	CHMP1B|57132	0.839806277	0.839806277	0.839806277	0.839806277	0.960943593	0.960943593	0.960943593	0.960943593	0.839806277	0.839806277	0.839806277	0.839806277
57194	ATP10A|57194	0.523920261	0.523920261	0.523920261	0.523920261	0.523920261	0.523920261	0.523920261	0.523920261	0.057834122	0.057834122	0.057834122	0.057834122
57402	S100A14|57402	-1.309083528	-1.309083528	-1.309083528	-1.309083528	-0.38400794	-0.38400794	-0.38400794	-0.38400794	-1.309083528	-1.309083528	-1.309083528	-1.309083528
57451	ODZ2|57451	-1.404199738	-1.404199738	-1.404199738	-1.404199738	-0.871546177	-0.871546177	-0.871546177	-0.871546177	-1.404199738	-1.404199738	-1.404199738	-1.404199738
57460	PPM1H|57460	0.480119971	0.480119971	0.480119971	0.480119971	0.480119971	0.480119971	0.480119971	0.480119971	0.129091327	0.129091327	0.129091327	0.129091327
57537	SORCS2|57537	-0.556933902	-0.556933902	-0.556933902	-0.556933902	-0.556933902	-0.556933902	-0.556933902	-0.556933902	0.08905577	0.08905577	0.08905577	0.08905577
57556	SEMA6A|57556	0.843143717	0.843143717	0.843143717	0.843143717	1.182054992	1.182054992	1.182054992	1.182054992	0.843143717	0.843143717	0.843143717	0.843143717
57559	STAMBPL1|57559	0.04621413	0.04621413	0.04621413	0.04621413	-0.168478857	-0.168478857	-0.168478857	-0.168478857	0.04621413	0.04621413	0.04621413	0.04621413
57562	KIAA1377|57562	-0.675677552	-0.675677552	-0.675677552	-0.675677552	-0.675677552	-0.675677552	-0.675677552	-0.675677552	-0.243568571	-0.243568571	-0.243568571	-0.243568571
57631	LRCH2|57631	-0.880801092	-0.880801092	-0.880801092	-0.880801092	-0.880801092	-0.880801092	-0.880801092	-0.880801092	-0.263898512	-0.263898512	-0.263898512	-0.263898512
57662	KIAA1543|57662	-1.222181427	-1.222181427	-1.222181427	-1.222181427	-0.752440714	-0.752440714	-0.752440714	-0.752440714	-1.222181427	-1.222181427	-1.222181427	-1.222181427
57674	RNF213|57674	1.435485405	1.435485405	1.435485405	1.435485405	1.26801839	1.26801839	1.26801839	1.26801839	1.26801839	1.26801839	1.26801839	1.26801839
57687	VAT1L|57687	-1.204447548	-1.204447548	-1.204447548	-1.204447548	-1.204447548	-1.204447548	-1.204447548	-1.204447548	-0.246837735	-0.246837735	-0.246837735	-0.246837735
57705	WDFY4|57705	0.422183804	0.422183804	0.422183804	0.422183804	-0.103200209	-0.103200209	-0.103200209	-0.103200209	-0.103200209	-0.103200209	-0.103200209	-0.103200209
57821	C1orf114|57821	-1.308803645	-1.308803645	-1.308803645	-1.308803645	-1.308803645	-1.308803645	-1.308803645	-1.308803645	-0.643330301	-0.643330301	-0.643330301	-0.643330301
57822	GRHL3|57822	-1.657720989	-1.657720989	-1.657720989	-1.657720989	-1.01787607	-1.01787607	-1.01787607	-1.01787607	-1.657720989	-1.657720989	-1.657720989	-1.657720989
57823	SLAMF7|57823	0.792007038	0.792007038	0.792007038	0.792007038	0.234116822	0.234116822	0.234116822	0.234116822	0.234116822	0.234116822	0.234116822	0.234116822
58475	MS4A7|58475	0.114241475	0.114241475	0.114241475	0.114241475	-0.158953762	-0.158953762	-0.158953762	-0.158953762	0.114241475	0.114241475	0.114241475	0.114241475
58480	RHOU|58480	-0.201441529	-0.201441529	-0.201441529	-0.201441529	-0.459428845	-0.459428845	-0.459428845	-0.459428845	-0.201441529	-0.201441529	-0.201441529	-0.201441529
58484	NLRC4|58484	-0.501081269	-0.501081269	-0.501081269	-0.501081269	-0.756203051	-0.756203051	-0.756203051	-0.756203051	-0.756203051	-0.756203051	-0.756203051	-0.756203051
59269	HIVEP3|59269	0.346063484	0.346063484	0.346063484	0.346063484	0.147869789	0.147869789	0.147869789	0.147869789	0.346063484	0.346063484	0.346063484	0.346063484
59344	ALOXE3|59344	-1.832056212	-1.832056212	-1.832056212	-1.832056212	-1.373948346	-1.373948346	-1.373948346	-1.373948346	-1.832056212	-1.832056212	-1.832056212	-1.832056212
60312	AFAP1|60312	0.718848642	0.718848642	0.718848642	0.718848642	0.718848642	0.718848642	0.718848642	0.718848642	1.042356887	1.042356887	1.042356887	1.042356887
60489	APOBEC3G|60489	0.200867776	0.200867776	0.200867776	0.200867776	-0.186688393	-0.186688393	-0.186688393	-0.186688393	0.200867776	0.200867776	0.200867776	0.200867776
63943	FKBPL|63943	-0.011919012	-0.011919012	-0.011919012	-0.011919012	0.116898912	0.116898912	0.116898912	0.116898912	-0.011919012	-0.011919012	-0.011919012	-0.011919012
63970	TP53AIP1|63970	-1.860949662	-1.860949662	-1.860949662	-1.860949662	-1.376409605	-1.376409605	-1.376409605	-1.376409605	-1.860949662	-1.860949662	-1.860949662	-1.860949662
63982	ANO3|63982	-1.435899369	-1.435899369	-1.435899369	-1.435899369	-1.435899369	-1.435899369	-1.435899369	-1.435899369	-0.560286113	-0.560286113	-0.560286113	-0.560286113
64005	MYO1G|64005	0.351519569	0.351519569	0.351519569	0.351519569	-0.067242077	-0.067242077	-0.067242077	-0.067242077	-0.067242077	-0.067242077	-0.067242077	-0.067242077
64092	SAMSN1|64092	0.118607638	0.118607638	0.118607638	0.118607638	-0.34911693	-0.34911693	-0.34911693	-0.34911693	-0.34911693	-0.34911693	-0.34911693	-0.34911693
64098	PARVG|64098	0.387711598	0.387711598	0.387711598	0.387711598	0.011617493	0.011617493	0.011617493	0.011617493	0.011617493	0.011617493	0.011617493	0.011617493
64108	RTP4|64108	0.127266535	0.127266535	0.127266535	0.127266535	0.127266535	0.127266535	0.127266535	0.127266535	-0.233613052	-0.233613052	-0.233613052	-0.233613052
64174	DPEP2|64174	-0.442338199	-0.442338199	-0.442338199	-0.442338199	-0.813098276	-0.813098276	-0.813098276	-0.813098276	-0.813098276	-0.813098276	-0.813098276	-0.813098276
64218	SEMA4A|64218	0.13868656	0.13868656	0.13868656	0.13868656	0.13868656	0.13868656	0.13868656	0.13868656	-0.188064596	-0.188064596	-0.188064596	-0.188064596
64231	MS4A6A|64231	0.718325583	0.718325583	0.718325583	0.718325583	0.346384872	0.346384872	0.346384872	0.346384872	0.346384872	0.346384872	0.346384872	0.346384872
64333	ARHGAP9|64333	0.363913916	0.363913916	0.363913916	0.363913916	-0.098398688	-0.098398688	-0.098398688	-0.098398688	-0.098398688	-0.098398688	-0.098398688	-0.098398688
64407	RGS18|64407	-0.717472784	-0.717472784	-0.717472784	-0.717472784	-1.09987061	-1.09987061	-1.09987061	-1.09987061	-1.09987061	-1.09987061	-1.09987061	-1.09987061
64419	MTMR14|64419	0.734147248	0.734147248	0.734147248	0.734147248	0.734147248	0.734147248	0.734147248	0.734147248	0.590857095	0.590857095	0.590857095	0.590857095
64432	MRPS25|64432	0.819523556	0.819523556	0.819523556	0.819523556	0.950194108	0.950194108	0.950194108	0.950194108	0.819523556	0.819523556	0.819523556	0.819523556
64581	CLEC7A|64581	-0.010986135	-0.010986135	-0.010986135	-0.010986135	-0.36263247	-0.36263247	-0.36263247	-0.36263247	-0.36263247	-0.36263247	-0.36263247	-0.36263247
64761	PARP12|64761	0.464423618	0.464423618	0.464423618	0.464423618	0.242170009	0.242170009	0.242170009	0.242170009	0.464423618	0.464423618	0.464423618	0.464423618
64778	FNDC3B|64778	0.860039988	0.860039988	0.860039988	0.860039988	0.707192274	0.707192274	0.707192274	0.707192274	0.860039988	0.860039988	0.860039988	0.860039988
64780	MICAL1|64780	0.894749662	0.894749662	0.894749662	0.894749662	0.894749662	0.894749662	0.894749662	0.894749662	0.561096838	0.561096838	0.561096838	0.561096838
64919	BCL11B|64919	-0.013112733	-0.013112733	-0.013112733	-0.013112733	-0.507675432	-0.507675432	-0.507675432	-0.507675432	-0.507675432	-0.507675432	-0.507675432	-0.507675432
64926	RASAL3|64926	0.325653507	0.325653507	0.325653507	0.325653507	-0.152166993	-0.152166993	-0.152166993	-0.152166993	-0.152166993	-0.152166993	-0.152166993	-0.152166993
65012	SLC26A10|65012	-1.233917383	-1.233917383	-1.233917383	-1.233917383	-1.233917383	-1.233917383	-1.233917383	-1.233917383	-0.742146351	-0.742146351	-0.742146351	-0.742146351
65975	STK33|65975	-1.700003095	-1.700003095	-1.700003095	-1.700003095	-1.700003095	-1.700003095	-1.700003095	-1.700003095	-1.181987466	-1.181987466	-1.181987466	-1.181987466
79037	PVRIG|79037	-0.092617978	-0.092617978	-0.092617978	-0.092617978	-0.466424409	-0.466424409	-0.466424409	-0.466424409	-0.466424409	-0.466424409	-0.466424409	-0.466424409
79083	MLPH|79083	1.090427623	1.090427623	1.090427623	1.090427623	1.090427623	1.090427623	1.090427623	1.090427623	0.410235951	0.410235951	0.410235951	0.410235951
79098	C1orf116|79098	-0.946152726	-0.946152726	-0.946152726	-0.946152726	-0.495010582	-0.495010582	-0.495010582	-0.495010582	-0.946152726	-0.946152726	-0.946152726	-0.946152726
79132	DHX58|79132	0.222622143	0.222622143	0.222622143	0.222622143	0.222622143	0.222622143	0.222622143	0.222622143	-0.061692713	-0.061692713	-0.061692713	-0.061692713
79156	PLEKHF1|79156	0.018889801	0.018889801	0.018889801	0.018889801	0.018889801	0.018889801	0.018889801	0.018889801	-0.238166089	-0.238166089	-0.238166089	-0.238166089
79191	IRX3|79191	-0.140852092	-0.140852092	-0.140852092	-0.140852092	0.250749266	0.250749266	0.250749266	0.250749266	-0.140852092	-0.140852092	-0.140852092	-0.140852092
79368	FCRL2|79368	-0.859300897	-0.859300897	-0.859300897	-0.859300897	-1.51972751	-1.51972751	-1.51972751	-1.51972751	-1.51972751	-1.51972751	-1.51972751	-1.51972751
79369	B3GNT4|79369	-1.746778305	-1.746778305	-1.746778305	-1.746778305	-1.364734271	-1.364734271	-1.364734271	-1.364734271	-1.746778305	-1.746778305	-1.746778305	-1.746778305
79370	BCL2L14|79370	-1.237952341	-1.237952341	-1.237952341	-1.237952341	-1.712303334	-1.712303334	-1.712303334	-1.712303334	-1.712303334	-1.712303334	-1.712303334	-1.712303334
79413	ZBED2|79413	-0.456738801	-0.456738801	-0.456738801	-0.456738801	-1.010065087	-1.010065087	-1.010065087	-1.010065087	-1.010065087	-1.010065087	-1.010065087	-1.010065087
79591	C10orf76|79591	0.44180149	0.44180149	0.44180149	0.44180149	0.44180149	0.44180149	0.44180149	0.44180149	0.327274874	0.327274874	0.327274874	0.327274874
79626	TNFAIP8L2|79626	-0.077389233	-0.077389233	-0.077389233	-0.077389233	-0.425694163	-0.425694163	-0.425694163	-0.425694163	-0.425694163	-0.425694163	-0.425694163	-0.425694163
79630	C1orf54|79630	-0.3359413	-0.3359413	-0.3359413	-0.3359413	-0.524260248	-0.524260248	-0.524260248	-0.524260248	-0.3359413	-0.3359413	-0.3359413	-0.3359413
79654	HECTD3|79654	0.863548374	0.863548374	0.863548374	0.863548374	0.863548374	0.863548374	0.863548374	0.863548374	0.695509499	0.695509499	0.695509499	0.695509499
79714	CCDC51|79714	0.337642604	0.337642604	0.337642604	0.337642604	0.454004376	0.454004376	0.454004376	0.454004376	0.337642604	0.337642604	0.337642604	0.337642604
79729	C1orf113|79729	-0.008517936	-0.008517936	-0.008517936	-0.008517936	-0.008517936	-0.008517936	-0.008517936	-0.008517936	-0.378438758	-0.378438758	-0.378438758	-0.378438758
79755	ZNF750|79755	-1.622451162	-1.622451162	-1.622451162	-1.622451162	-0.931719511	-0.931719511	-0.931719511	-0.931719511	-1.622451162	-1.622451162	-1.622451162	-1.622451162
79758	DHRS12|79758	-0.07020393	-0.07020393	-0.07020393	-0.07020393	-0.07020393	-0.07020393	-0.07020393	-0.07020393	-0.261927186	-0.261927186	-0.261927186	-0.261927186
79840	NHEJ1|79840	0.260768688	0.260768688	0.260768688	0.260768688	0.260768688	0.260768688	0.260768688	0.260768688	0.090536555	0.090536555	0.090536555	0.090536555
79856	SNX22|79856	0.102946243	0.102946243	0.102946243	0.102946243	0.102946243	0.102946243	0.102946243	0.102946243	0.440640843	0.440640843	0.440640843	0.440640843
79863	C18orf22|79863	0.314501261	0.314501261	0.314501261	0.314501261	0.433044396	0.433044396	0.433044396	0.433044396	0.314501261	0.314501261	0.314501261	0.314501261
79865	TREML2|79865	-1.050515158	-1.050515158	-1.050515158	-1.050515158	-1.530857074	-1.530857074	-1.530857074	-1.530857074	-1.530857074	-1.530857074	-1.530857074	-1.530857074
79884	MAP9|79884	-0.317002672	-0.317002672	-0.317002672	-0.317002672	-0.317002672	-0.317002672	-0.317002672	-0.317002672	0.243007421	0.243007421	0.243007421	0.243007421
79895	ATP8B4|79895	-0.791286308	-0.791286308	-0.791286308	-0.791286308	-1.12477187	-1.12477187	-1.12477187	-1.12477187	-0.791286308	-0.791286308	-0.791286308	-0.791286308
79899	PRR5L|79899	-0.277802152	-0.277802152	-0.277802152	-0.277802152	-0.481871601	-0.481871601	-0.481871601	-0.481871601	-0.277802152	-0.277802152	-0.277802152	-0.277802152
79931	TNIP3|79931	-1.097326935	-1.097326935	-1.097326935	-1.097326935	-1.560599656	-1.560599656	-1.560599656	-1.560599656	-1.560599656	-1.560599656	-1.560599656	-1.560599656
79958	DENND1C|79958	0.276883045	0.276883045	0.276883045	0.276883045	-0.114791753	-0.114791753	-0.114791753	-0.114791753	-0.114791753	-0.114791753	-0.114791753	-0.114791753
